courseId,aliasTerm,canonicalDisplayTerm,classification,explanation,source
course_41_pourquoi_le_ciel_est_il_bleu,Rayleigh-Streuung,Die Rayleigh-Streuung,concept,"Phänomen, bei dem die kleinen Moleküle der Atmosphäre die kurzen Wellenlängen (blau, violett) viel stärker streuen als die langen (rot). 1871 von Lord Rayleigh beschrieben, erklärt es auch, warum Sonnenuntergänge rot und orange sind.",short_form
course_41_pourquoi_le_ciel_est_il_bleu,sichtbare Lichtspektrum,Das sichtbare Lichtspektrum,concept,"Das weiße Licht der Sonne setzt sich aus allen Farben des Regenbogens zusammen (von 380 nm für Violett bis 700 nm für Rot). Jede Farbe entspricht einer anderen Wellenlänge, die unterschiedlich mit der Materie interagiert.",short_form
course_41_pourquoi_le_ciel_est_il_bleu,sichtbares Lichtspektrum,sichtbare Lichtspektrum,concept,"Das weiße Licht der Sonne setzt sich aus allen Farben des Regenbogens zusammen (von 380 nm für Violett bis 700 nm für Rot). Jede Farbe entspricht einer anderen Wellenlänge, die unterschiedlich mit der Materie interagiert.",content_link
course_42_pourquoi_reve_t_on,REM-Schlaf,Der REM-Schlaf,concept,"Schlafphase, die durch schnelle Augenbewegungen, Muskellähmung und eine intensive, wachähnliche Gehirnaktivität gekennzeichnet ist. Dies ist die Phase, in der die meisten Träume auftreten und in der die Gedächtniskonsolidierung am aktivsten ist.",short_form
course_42_pourquoi_reve_t_on,Freudsche Traumdeutung,Die Freudsche Traumdeutung,concept,"Für Freud (Die Traumdeutung, 1900) drücken Träume unterdrückte Wünsche in symbolischer Form aus. Diese Theorie wird heute von den Neurowissenschaften, die ihnen eher eine Rolle bei der gedanklichen und emotionalen Konsolidierung zuschreiben, weitgehend kritisiert.",short_form
course_43_pourquoi_la_glace_flotte_t_elle,Dichteanomalie des Wassers,Die Dichteanomalie des Wassers,concept,Im Gegensatz zu fast allen Substanzen ist Wasser bei 4°C dichter als bei 0°C. Bei der Abkühlung von 4°C auf 0°C dehnt es sich aus. Diese Anomalie ist für das Leben im Wasser essentiell: Das Eis schwimmt und isoliert das flüssige Wasser darunter.,short_form
course_44_pourquoi_l_eau_de_mer_est_elle_salee,Wasserkreislauf und die Ansammlung von Salzen,Der Wasserkreislauf und die Ansammlung von Salzen,concept,"Wasser verdunstet aus den Ozeanen und lässt die Salze zurück. Es fällt als Regen herab, löst Mineralien aus den Gesteinen und transportiert sie über die Flüsse in die Ozeane. Dieser Akkumulationsprozess dauert seit 4 Milliarden Jahren an.",short_form
course_44_pourquoi_l_eau_de_mer_est_elle_salee,thermohaline Zirkulation,Die thermohaline Zirkulation,concept,"Weltweites System tiefer Meeresströmungen, das durch Temperatur- und Salzgehaltsunterschiede angetrieben wird. Der dichte Salzgehalt lässt das kalte Wasser absinken und erzeugt ein „Förderband“, das die Wärme um den Globus transportiert und das Klima reguliert.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,"23,5°","Die Achsneigung der Erde (23,5°)",concept,"Die um 23,5° im Verhältnis zu ihrer Umlaufbahn geneigte Erdachse – und nicht die Entfernung zur Sonne – verursacht die Jahreszeiten. Dieselbe Neigung zeigt immer in Richtung des Polarsterns und erzeugt abwechselnd Sonnenwende und Tagundnachtgleiche.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,Die Achsneigung der Erde,"Die Achsneigung der Erde (23,5°)",concept,"Die um 23,5° im Verhältnis zu ihrer Umlaufbahn geneigte Erdachse – und nicht die Entfernung zur Sonne – verursacht die Jahreszeiten. Dieselbe Neigung zeigt immer in Richtung des Polarsterns und erzeugt abwechselnd Sonnenwende und Tagundnachtgleiche.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,"Achsneigung der Erde (23,5°)","Die Achsneigung der Erde (23,5°)",concept,"Die um 23,5° im Verhältnis zu ihrer Umlaufbahn geneigte Erdachse – und nicht die Entfernung zur Sonne – verursacht die Jahreszeiten. Dieselbe Neigung zeigt immer in Richtung des Polarsterns und erzeugt abwechselnd Sonnenwende und Tagundnachtgleiche.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,Perihel und das Aphel,Das Perihel und das Aphel,concept,"Die sonnennächsten (Perihel, im Januar) und sonnenfernsten (Aphel, im Juli) Punkte der Umlaufbahn. Der Abstandsunterschied beträgt 5 %, was zu gering ist, um die Jahreszeiten zu erklären. Paradoxerweise fällt der Nordwinter mit dem Perihel zusammen.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,Axiale Neigung der Erde,"Axiale Neigung der Erde (23,5°)",concept,"Die um 23,5° im Verhältnis zur Erdbahnebene geneigte Erdachse – und nicht die Entfernung zur Sonne – verursacht die Jahreszeiten. Dieselbe Neigung zeigt immer in Richtung des Polarsterns und erzeugt abwechselnd Sonnenwenden und Tagundnachtgleichen.",short_form
course_45_pourquoi_y_a_t_il_des_saisons,Perihel,Perihel und Aphel,concept,"Die Punkte der Umlaufbahn, die der Sonne am nächsten (Perihel, im Januar) und am weitesten (Aphel, im Juli) liegen. Der Entfernungsunterschied beträgt 5 %, was zu gering ist, um die Jahreszeiten zu erklären. Paradoxerweise fällt der Nordwinter mit dem Perihel zusammen.",content_link
course_46_comment_les_avions_volent_ils,aerodynamische Profil,Das aerodynamische Profil,concept,"Querschnittsform des Flügels mit einer gekrümmten Oberseite und einer flacheren Unterseite. Diese Asymmetrie zwingt die Luft, oben schneller zu strömen als unten, wodurch ein Druckunterschied entsteht, der den Auftrieb erzeugt.",short_form
course_46_comment_les_avions_volent_ils,Bernoulli-Gesetz,Das Bernoulli-Gesetz,concept,"In einem Fluid in Bewegung sinkt dort der Druck, wo die Geschwindigkeit zunimmt. Die Luft, die auf der Flügeloberseite schneller strömt, übt weniger Druck aus als auf der Unterseite, wodurch ein nach oben gerichteter „Sog“ entsteht, der das Flugzeug anhebt.",short_form
course_46_comment_les_avions_volent_ils,aerodynamisches Profil,aerodynamische Profil,concept,"Querschnittsform des Flügels mit einer gekrümmten Oberseite und einer flacheren Unterseite. Diese Asymmetrie zwingt die Luft, oben schneller zu strömen als unten, wodurch ein Druckunterschied entsteht, der den Auftrieb erzeugt.",content_link
course_46_comment_les_avions_volent_ils,Bernoulli-Gleichung,Bernoulli,personnage,"Daniel Bernoulli (1700-1782), Schweizer Mathematiker, dessen Prinzip erklärt, wie die Geschwindigkeit eines Fluids seinen Druck beeinflusst.",content_link
course_47_pourquoi_baille_t_on,zerebrale Thermoregulation,Die zerebrale Thermoregulation,concept,"Die aktuell fundierteste Theorie: Gähnen kühlt das Gehirn durch das Einatmen kühler Luft und das Dehnen der kranialen Gefäße. Dies würde erklären, warum man bei hohen Umgebungstemperaturen häufiger gähnt.",short_form
course_47_pourquoi_baille_t_on,autonomes Nervensystem,Autonomes Nervensystem,concept,"Teil des Nervensystems, der für die automatischen Funktionen des Organismus verantwortlich ist (Herzrhythmus, Verdauung, Atmung).",content_link
course_48_comment_fonctionne_la_memoire,Arbeitsgedächtnis,Das Arbeitsgedächtnis,concept,"Kognitives System, das vorübergehend eine kleine Menge an Informationen (7±2 Elemente) für die aktuelle Verarbeitung bereithält. Es wird vom Präfrontaler Cortex gesteuert und ist in Kapazität und Dauer (einige Sekunden ohne Wiederholung) begrenzt.",short_form
course_49_pourquoi_a_t_on_des_frissons,sympathische Nervensystem,Das sympathische Nervensystem,concept,"Zweig des autonomen Nervensystems, der den Organismus auf Handlungen vorbereitet („Kampf oder Flucht“). Angesichts einer Bedrohung schüttet es Adrenalin aus, beschleunigt den Herzschlag, weitet die Pupillen und zieht die Haarbalgmuskeln zusammen – der Schüttelfrost aus Angst.",short_form
course_49_pourquoi_a_t_on_des_frissons,Frösteln,Das Frösteln,concept,"Serie von schnellen und unwillkürlichen Muskelkontraktionen, die dazu dienen, Wärme zu erzeugen oder Zeugnis von einer starken nervösen Erregung ablegen.",short_form
course_49_pourquoi_a_t_on_des_frissons,autonome Nervensystem,Das autonome Nervensystem,concept,"Teil des Nervensystems, der für die automatischen Funktionen des Organismus (Verdauung, Herzrhythmus, Temperatur) ohne willentliche Steuerung verantwortlich ist.",short_form
course_49_pourquoi_a_t_on_des_frissons,autonomes Nervensystem,autonome Nervensystem,concept,"Teil des Nervensystems, der für die automatischen Funktionen des Organismus (Verdauung, Herzrhythmus, Temperatur) ohne willentliche Steuerung verantwortlich ist.",content_link
course_49_pourquoi_a_t_on_des_frissons,sympathisches Nervensystem,sympathische Nervensystem,concept,"Zweig des autonomen Nervensystems, der den Organismus auf Handlungen vorbereitet („Kampf oder Flucht“). Angesichts einer Bedrohung schüttet es Adrenalin aus, beschleunigt den Herzschlag, weitet die Pupillen und zieht die Haarbalgmuskeln zusammen – der Schüttelfrost aus Angst.",content_link
course_50_comment_le_savon_tue_t_il_les_virus,amphiphile Seifenmolekül,Das amphiphile Seifenmolekül,concept,"Molekül, dessen eines Ende hydrophil (wasserliebend) und das andere hydrophob (fettliebend) ist. Diese Doppelnatur ermöglicht es ihm, sich in die Lipidmembranen von Viren einzufügen und diese physisch aufzulösen.",short_form
course_50_comment_le_savon_tue_t_il_les_virus,Lipidbarriere von Viren,Die Lipidbarriere von Viren,concept,"Bestimmte Viren (Coronavirus, Grippe, HIV) sind von einer Fettschicht umgeben. Dies ist ihre Schwachstelle: Seife löst sie auf und zerstört das Virus. Viren ohne Hülle (Norovirus, Poliovirus) sind gegenüber Seife widerstandsfähiger.",short_form
course_52_la_decouverte_de_l_electricite_et_ses_ap,Edison vs. Tesla,Der Stromkrieg (Edison vs. Tesla),evenementConnexe,"Edison verteidigte den Gleichstrom (DC), Tesla und Westinghouse den Wechselstrom (AC). Der Wechselstrom gewann, da er über weite Strecken transportiert werden kann. Edison organisierte öffentliche Elektrokutionen von Tieren, um die „Gefährlichkeit“ des Wechselstroms zu demonstrieren.",short_form
course_52_la_decouverte_de_l_electricite_et_ses_ap,Der Stromkrieg,Der Stromkrieg (Edison vs. Tesla),evenementConnexe,"Edison verteidigte den Gleichstrom (DC), Tesla und Westinghouse den Wechselstrom (AC). Der Wechselstrom gewann, da er über weite Strecken transportiert werden kann. Edison organisierte öffentliche Elektrokutionen von Tieren, um die „Gefährlichkeit“ des Wechselstroms zu demonstrieren.",short_form
course_52_la_decouverte_de_l_electricite_et_ses_ap,Stromkrieg (Edison vs. Tesla),Der Stromkrieg (Edison vs. Tesla),evenementConnexe,"Edison verteidigte den Gleichstrom (DC), Tesla und Westinghouse den Wechselstrom (AC). Der Wechselstrom gewann, da er über weite Strecken transportiert werden kann. Edison organisierte öffentliche Elektrokutionen von Tieren, um die „Gefährlichkeit“ des Wechselstroms zu demonstrieren.",short_form
course_53_la_decouverte_des_rayons_x_rontgen_1895,„petites Curies“ während des Ersten Weltkriegs,Die „petites Curies“ während des Ersten Weltkriegs,evenementConnexe,"Marie Curie stattete 20 mobile Röntgenwagen aus, die die französische Front abfuhren und unzählige Leben retteten, indem sie die Lokalisierung von Kugeln ohne explorative Chirurgie ermöglichten. Diese Fahrzeuge wurden «Petites Curies» genannt.",short_form
course_55_la_theorie_de_la_gravitation_newton_1687,Einstein,Die relativistische Gravitation (Einstein),concept,"Die allgemeine Relativität (1915) ging über Newton hinaus: Die Gravitation ist keine Kraft, sondern eine durch Masse verursachte Krümmung der Raumzeit. Sie sagt Phänomene voraus, die Newton nicht erklären konnte: Merkurpräzession, Lichtablenkung, Gravitationswellen.",short_form
course_55_la_theorie_de_la_gravitation_newton_1687,Die relativistische Gravitation,Die relativistische Gravitation (Einstein),concept,"Die allgemeine Relativität (1915) ging über Newton hinaus: Die Gravitation ist keine Kraft, sondern eine durch Masse verursachte Krümmung der Raumzeit. Sie sagt Phänomene voraus, die Newton nicht erklären konnte: Merkurpräzession, Lichtablenkung, Gravitationswellen.",short_form
course_55_la_theorie_de_la_gravitation_newton_1687,relativistische Gravitation (Einstein),Die relativistische Gravitation (Einstein),concept,"Die allgemeine Relativität (1915) ging über Newton hinaus: Die Gravitation ist keine Kraft, sondern eine durch Masse verursachte Krümmung der Raumzeit. Sie sagt Phänomene voraus, die Newton nicht erklären konnte: Merkurpräzession, Lichtablenkung, Gravitationswellen.",short_form
course_56_la_decouverte_de_la_radioactivite_marie,radioaktive Zerfall,Der radioaktive Zerfall,concept,"Spontanes Phänomen, bei dem sich ein instabiler Atomkern durch Aussendung von Teilchen (Alpha, Beta) oder Strahlung (Gamma) umwandelt. Marie Curie verstand, dass Radioaktivität eine Eigenschaft des Atoms selbst war und keine chemische Reaktion.",short_form
course_57_l_invention_d_internet,TCP/IP-Protokoll,Das TCP/IP-Protokoll,concept,"Satz von Regeln, die festlegen, wie Daten in Pakete zerlegt, adressiert, übertragen und wieder zusammengesetzt werden. Von Cerf und Kahn (1974) erfunden, ist es die „Universalsprache“, die es heterogenen Netzwerken ermöglicht, miteinander zu kommunizieren.",short_form
course_57_l_invention_d_internet,1957,Der Start von Sputnik (1957),evenementConnexe,"Der erste sowjetische künstliche Satellit; sein Start löste in den USA eine Schockwelle aus. Diese Furcht führte zur Gründung der ARPA und indirekt des ARPANET – dem Vorläufer des Internets –, um die dezentrale Kommunikation im Falle eines Nuklearangriffs aufrechtzuerhalten.",short_form
course_57_l_invention_d_internet,Der Start von Sputnik,Der Start von Sputnik (1957),evenementConnexe,"Der erste sowjetische künstliche Satellit; sein Start löste in den USA eine Schockwelle aus. Diese Furcht führte zur Gründung der ARPA und indirekt des ARPANET – dem Vorläufer des Internets –, um die dezentrale Kommunikation im Falle eines Nuklearangriffs aufrechtzuerhalten.",short_form
course_57_l_invention_d_internet,Start von Sputnik (1957),Der Start von Sputnik (1957),evenementConnexe,"Der erste sowjetische künstliche Satellit; sein Start löste in den USA eine Schockwelle aus. Diese Furcht führte zur Gründung der ARPA und indirekt des ARPANET – dem Vorläufer des Internets –, um die dezentrale Kommunikation im Falle eines Nuklearangriffs aufrechtzuerhalten.",short_form
course_58_la_structure_de_l_adn_watson_crick_1953,DNA-Replikation,Die DNA-Replikation,concept,"Prozess, bei dem sich die Doppelhelix entwindet und jeder Strang als Vorlage für die Synthese eines komplementären Strangs dient. Dieser Mechanismus garantiert die getreue Weitergabe der genetischen Information bei jeder Zellteilung.",short_form
course_59_la_decouverte_de_l_anesthesie,Semmelweis und Lister,Die Antisepsis (Semmelweis und Lister),concept,"Noch vor der Anästhesie töteten postoperative Infektionen die Patienten. Semmelweis (1847) und später Lister (1867) setzten Hygiene durch: Händewaschen, sterilisierte Instrumente. Diese beiden Revolutionen – Anästhesie und Antisepsis – verwandelten die Chirurgie.",short_form
course_59_la_decouverte_de_l_anesthesie,Die Antisepsis,Die Antisepsis (Semmelweis und Lister),concept,"Noch vor der Anästhesie töteten postoperative Infektionen die Patienten. Semmelweis (1847) und später Lister (1867) setzten Hygiene durch: Händewaschen, sterilisierte Instrumente. Diese beiden Revolutionen – Anästhesie und Antisepsis – verwandelten die Chirurgie.",short_form
