Nom du cours,Classification,Terme,Explication
China y su modelo económico,Concepto,El «capitalismo de Estado» chino,"Modelo único: el Estado orienta la economía de mercado a través de empresas públicas, bancos estatales y planes quinquenales. Ni socialismo puro ni capitalismo liberal, combina los mecanismos de mercado con el control político del Partido Comunista."
El nacimiento del islam (622),Otro,Beduinos,"Nómadas árabes que viven en el desierto, organizados en tribus unidas por lazos de parentesco."
El nacimiento del islam (622),Otro,razias,Ataques rápidos llevados a cabo por tribus contra caravanas o campamentos enemigos para apoderarse de ganado o mercancías.
El nacimiento del islam (622),Concepto,Dhimma,Estatuto jurídico de 'protegido' otorgado a los no musulmanes monoteístas que viven bajo autoridad islámica.
El nacimiento del islam (622),Otro,jizya,Impuesto anual pagado por las poblaciones no musulmanas (sometidas a la Dhimma) a cambio de la protección del Estado.
El nacimiento del islam (622),Institución,Constitución de Medina,"Edicto emitido por Mahoma poco después de la Hégira, que rige las relaciones entre los monoteístas (musulmanes y judíos) y los clanes del oasis de Medina."
El llamado de Urbano II y la 1.ª Cruzada (1095),Evento,Batalla de Mantzikert,"Derrota mayor del Imperio bizantino ante los turcos selyúcidas en 1071, provocando la pérdida de Anatolia y el declive militar de Bizancio."
El llamado de Urbano II y la 1.ª Cruzada (1095),Concepto,Paz de Dios,Movimiento espiritual y social iniciado por la Iglesia en los siglos X y XI para limitar la violencia feudal y proteger a los no combatientes.
El llamado de Urbano II y la 1.ª Cruzada (1095),Evento,Concilio de Clermont,Asamblea eclesiástica de 1095 durante la cual Urbano II lanzó su llamado a la cruzada.
El llamado de Urbano II y la 1.ª Cruzada (1095),Personaje,Pedro el Ermitaño,"Predicador popular que lideró la 'Cruzada de los pobres', ola desorganizada que precedió a la de los barones."
El llamado de Urbano II y la 1.ª Cruzada (1095),Personaje,Bohemundo de Tarento,"Príncipe normando del sur de Italia y uno de los principales jefes militares de la primera cruzada, fundador del principado de Antioquía."
El llamado de Urbano II y la 1.ª Cruzada (1095),Otro,Protector del Santo Sepulcro,"Título llevado por Godofredo de Bouillon, quien rechazó el título de rey de Jerusalén por humildad religiosa."
El llamado de Urbano II y la 1.ª Cruzada (1095),Institución,Templarios,"Orden religiosa y militar fundada en 1119 para proteger a los peregrinos en Tierra Santa, convertida en una potencia financiera mayor."
El llamado de Urbano II y la 1.ª Cruzada (1095),Personaje,Saladino,Sultán de origen kurdo que unificó el mundo musulmán y recuperó Jerusalén de los cruzados en 1187.
La toma de Roma por los visigodos (410),Concepto,ariana,"Corriente del cristianismo primitivo, considerada herética por el concilio de Nicea, que sostenía que Cristo no era igual a Dios el Padre."
La toma de Roma por los visigodos (410),Personaje,San Jerónimo,"Padre de la Iglesia y traductor de la Biblia al latín (la Vulgata), testigo del choque psicológico provocado por la caída de Roma."
La toma de Roma por los visigodos (410),Referencia histórica,Vándalos,Pueblo germánico que se apoderó del norte de África romano y saqueó Roma a su vez en 455 de manera mucho más devastadora que Alarico.
La toma de Roma por los visigodos (410),Referencia histórica,Francos,"Federación de pueblos germánicos instalada en el bajo Rin, que terminó por conquistar la Galia bajo Clodoveo tras el colapso del Imperio."
La toma de Roma por los visigodos (410),Referencia histórica,Hérulo,"Pueblo germánico del que procede Odoacro, el jefe militar que depuso al último emperador de Occidente."
La coronación de Carlomagno (800),Movimiento,Lombardo,"Pueblo germánico establecido en el norte de Italia a partir del siglo VI, cuyo reino fue conquistado por Carlomagno en 774."
La coronación de Carlomagno (800),Movimiento,Ávaros,"Pueblo jinete nómada originario de Asia Central, instalado en la llanura del Danubio, cuyo imperio fue destruido por los ejércitos carolingios."
La coronación de Carlomagno (800),Lugar,Roncesvalles,"Collado de los Pirineos donde la retaguardia del ejército de Carlomagno fue masacrada en 778 por los Vascones, evento que inspiró la famosa 'Chanson de Roland'."
La coronación de Carlomagno (800),Institución,Condes,"Altos dignatarios locales nombrados por el soberano para administrar una provincia (el condado) en su nombre, disponiendo de poderes militares y judiciales."
La coronación de Carlomagno (800),Otro,Dinero de plata,"Moneda de referencia impuesta por la reforma monetaria de Carlomagno, reemplazando el oro por la plata como base del sistema económico europeo durante varios siglos."
La Magna Carta (1215),Personaje,Felipe II Augusto,Rey de Francia (1180-1223) que desmanteló el imperio Plantagenet recuperando Normandía y Maine de manos de Juan sin Tierra.
La Magna Carta (1215),Evento,Bouvines,"Batalla decisiva de 1214 donde Felipe II Augusto vence a una coalición que incluía a Inglaterra, sellando el destino de Juan sin Tierra."
La Magna Carta (1215),Obra,Carta de Derechos,"Conjunto de las diez primeras enmiendas a la Constitución de los Estados Unidos, que garantizan las libertades individuales y limitan el poder federal."
La Magna Carta (1215),Personaje,Eleanor Roosevelt,Primera dama de los Estados Unidos y figura clave en la redacción de la Declaración Universal de Derechos Humanos de 1948.
La Peste Negra en Europa (1347-1353),Concepto,Pax Mongolica,"Periodo de relativa estabilidad política y económica en Eurasia bajo el Imperio mongol en los siglos XIII y XIV, que facilitó involuntariamente la circulación de la peste."
La Peste Negra en Europa (1347-1353),Lugar,Ruta de la Seda,"Red de rutas comerciales que conectaban Asia con Europa, principal vector de propagación de la peste desde Oriente hasta los puestos comerciales del Mar Negro."
La Peste Negra en Europa (1347-1353),Lugar,Caffa,Puesto comercial genovés en Crimea (actual Feodosia). El asedio de la ciudad por los mongoles en 1346 se considera la puerta de entrada de la peste en el Mediterráneo.
La Peste Negra en Europa (1347-1353),Personaje,Galeno,"Médico griego de la Antigüedad cuyas teorías (especialmente la de los humores) dominaban la medicina medieval, impidiendo la comprensión del origen bacteriano de la peste."
La Peste Negra en Europa (1347-1353),Otro,Xenopsylla cheopis,"Nombre científico de la pulga de la rata, verdadero vector de transmisión de la bacteria Yersinia pestis del animal al hombre."
La Peste Negra en Europa (1347-1353),Movimiento,Flagelantes,"Movimiento religioso fanático cuyos miembros se flagelaban públicamente en señal de penitencia para obtener el fin de la epidemia, considerada como un castigo divino."
La Peste Negra en Europa (1347-1353),Personaje,Clemente VI,Papa con sede en Aviñón durante la Peste Negra. Se distinguió al proteger a los judíos de los pogromos y al encargar informes médicos sobre la plaga.
La Peste Negra en Europa (1347-1353),Personaje,Boccaccio,"Escritor italiano testigo de la peste en Florencia. Su obra maestra, el Decamerón, describe con precisión el impacto social y psicológico de la epidemia en sus contemporáneos."
Juana de Arco y la Guerra de los Cien Años (1429),Concepto,Providencialismo,Creencia según la cual Dios interviene directamente en la historia humana y los asuntos políticos para cumplir su voluntad.
Juana de Arco y la Guerra de los Cien Años (1429),Personaje,Pierre Cauchon,"Obispo de Beauvais y partidario de los ingleses, fue el arquitecto del juicio que condenó a Juana de Arco en Ruan."
Juana de Arco y la Guerra de los Cien Años (1429),Evento,Castillon,Batalla decisiva de 1453 que marca el fin efectivo de la Guerra de los Cien Años y la expulsión casi total de los ingleses del reino de Francia.
La caída de Constantinopla (1453),Personaje,Constantino XI Paleólogo,"Último emperador bizantino (1449-1453), murió en combate durante el asalto final a Constantinopla."
La caída de Constantinopla (1453),Institución,Jenízaros,"Cuerpo de élite de la infantería otomana, compuesto originalmente por prisioneros cristianos convertidos, reputados por su disciplina y su lealtad al sultán."
La caída de Constantinopla (1453),Lugar,Estambul,"Nombre que recibió Constantinopla tras la conquista otomana, aunque el nombre oficial no pasó a ser Estambul hasta el siglo XX."
El imperio azteca,Lugar,Aztlán,"Lugar de origen mítico de los pueblos aztecas, a menudo situado al norte del México actual o en el suroeste de los Estados Unidos."
El imperio azteca,Otro,Tlaxcaltecas,Pueblo feroz enemigo de los aztecas que se convirtió en el principal aliado militar de Hernán Cortés durante la conquista.
El imperio azteca,Otro,Viruela,Enfermedad infecciosa de origen europeo que fue el principal agente de mortalidad durante la caída del imperio azteca.
El imperio azteca,Otro,Náhuatl,Lengua hablada por los aztecas y que todavía practican numerosas comunidades en México hoy en día.
El imperio azteca,Institución,Nueva España,Nombre dado a la colonia española establecida sobre las ruinas del imperio azteca después de 1521.
El descubrimiento de América (1492),Personaje,Eratóstenes,Sabio griego del siglo III a. C. que fue el primero en calcular la circunferencia de la Tierra con una precisión notable gracias a la sombra proyectada del sol.
El descubrimiento de América (1492),Institución,Capitulaciones de Santa Fe,"Contrato firmado en abril de 1492 entre Cristóbal Colón y los Reyes Católicos, estableciendo las condiciones financieras y los títulos honoríficos del navegante en caso de éxito."
El descubrimiento de América (1492),Personaje,Pinzón,"Familia de ricos armadores españoles, incluyendo los hermanos Martín Alonso y Vicente Yáñez, quienes fueron los verdaderos apoyos técnicos y financieros de la expedición de 1492."
El descubrimiento de América (1492),Otro,Taínos,Pueblo autóctono que habitaba las Grandes Antillas en el momento de la llegada de Colón; fueron los primeros en sufrir las consecuencias de la colonización española.
El nacimiento del islam (622),Otro,Quraysh,Poderosa tribu mercantil que controlaba La Meca y la Kaaba en la época de Muhammad.
El nacimiento del islam (622),Concepto,Califa,Sucesor de Muhammad al frente de la comunidad de los musulmanes y del imperio islámico (califato).
El llamado de Urbano II y la 1.ª Cruzada (1095),Institución,Estados latinos de Oriente,"Cuatro Estados cristianos (condado de Edesa, principado de Antioquía, condado de Trípoli, reino de Jerusalén) creados por los cruzados en el Próximo Oriente a finales del siglo XI."
